"No.","Time","Source","Destination","Protocol","Length","Info"
"1002","42.764115012","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","100","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1003","42.772351102","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","1294","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1004","42.781525553","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","1221","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1005","42.788177271","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a06:98c1:52::4","QUIC","312","Protected Payload (KP0), DCID=011b2d4e8092ff2db81b634e2592e5066d41ddd2"
"1006","42.788288937","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a06:98c1:52::4","QUIC","312","Protected Payload (KP0), DCID=011b2d4e8092ff2db81b634e2592e5066d41ddd2"
"1007","42.792434466","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","TLSv1.3","125","Application Data"
"1008","42.792482591","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TLSv1.2","113","Application Data"
"1009","42.792601374","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TLSv1.2","125","Application Data"
"1010","42.792632679","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:9000:274d:bc00:19:7d10:bd80:93a1","TLSv1.3","125","Application Data"
"1011","42.792729804","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","QUIC","100","Protected Payload (KP0), DCID=f88dd200e19f8f22"
"1012","42.792751232","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","fdcc:1705:6306:16::1","DNS","98","Standard query 0xacdc HTTPS cloudflare-dns.com"
"1013","42.792879531","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TLSv1.2","125","Application Data"
"1014","42.792930189","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","fdcc:1705:6306:16::1","DNS","93","Standard query 0xd6f1 AAAA ipv4only.arpa"
"1015","42.792936930","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","fdcc:1705:6306:16::1","DNS","91","Standard query 0x18f5 AAAA example.org"
"1016","42.793031691","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:9000:274d:bc00:19:7d10:bd80:93a1","TLSv1.3","125","Application Data"
"1017","42.793046900","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:9000:274d:bc00:19:7d10:bd80:93a1","TLSv1.3","110","Application Data"
"1018","42.793244170","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","TLSv1.3","125","Application Data"
"1019","42.793260075","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","TLSv1.3","110","Application Data"
"1020","42.793499899","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TLSv1.2","113","Application Data"
"1021","42.793516201","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TLSv1.2","98","Application Data"
"1022","42.793784189","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:1901:0:38d7::","HTTP","408","GET /success.txt?ipv6 HTTP/1.1 "
"1023","42.794252615","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:1901:0:38d7::","HTTP","391","GET /canonical.html HTTP/1.1 "
"1024","42.794406304","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TLSv1.2","110","Application Data"
"1025","42.798403284","fdcc:1705:6306:16::1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","DNS","176","Standard query response 0xd6f1 AAAA ipv4only.arpa SOA sns.dns.icann.org"
"1026","42.798427040","fdcc:1705:6306:16::1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","DNS","203","Standard query response 0x18f5 AAAA example.org AAAA 2600:1406:5e00:6::17ce:bc3c AAAA 2600:1408:ec00:36::1736:7f2f AAAA 2600:1406:5e00:6::17ce:bc29 AAAA 2600:1408:ec00:36::1736:7f2e"
"1027","42.821361794","fdcc:1705:6306:16::1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","DNS","171","Standard query response 0xacdc HTTPS cloudflare-dns.com HTTPS"
"1028","42.833947089","2a00:1450:400c:c04::54","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.3","125","Application Data"
"1029","42.833975293","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","TCP","74","55552  >  443 [RST] Seq=2728 Win=0 Len=0"
"1030","42.837340771","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","74","443  >  53174 [ACK] Seq=7326 Ack=5437 Win=4195328 Len=0"
"1031","42.837340845","2600:9000:274d:bc00:19:7d10:bd80:93a1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  39300 [ACK] Seq=7795 Ack=2745 Win=74240 Len=0 TSval=2370287894 TSecr=3270877352"
"1032","42.837340910","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","113","Application Data"
"1033","42.837340973","2600:9000:274d:bc00:19:7d10:bd80:93a1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  39300 [FIN, ACK] Seq=7795 Ack=2745 Win=74240 Len=0 TSval=2370287894 TSecr=3270877352"
"1034","42.837360390","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TCP","74","53174  >  443 [RST] Seq=5437 Win=0 Len=0"
"1035","42.837366437","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:9000:274d:bc00:19:7d10:bd80:93a1","TCP","86","39300  >  443 [ACK] Seq=2745 Ack=7796 Win=60416 Len=0 TSval=3270877397 TSecr=2370287894"
"1036","42.838456857","2a06:98c1:52::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","89","Protected Payload (KP0), DCID=ab2150"
"1037","42.838456983","2a06:98c1:52::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","651","Protected Payload (KP0), DCID=ab2150"
"1038","42.838457032","2a06:98c1:52::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","651","Protected Payload (KP0), DCID=ab2150"
"1039","42.838862184","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a06:98c1:52::4","QUIC","110","Protected Payload (KP0), DCID=011b2d4e8092ff2db81b634e2592e5066d41ddd2"
"1040","42.841813576","2a00:1450:400c:c04::54","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  55552 [ACK] Seq=1991 Ack=2792 Win=267520 Len=0 TSval=977226733 TSecr=2706844204"
"1041","42.841813778","2a00:1450:400c:c04::54","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  55552 [FIN, ACK] Seq=1991 Ack=2792 Win=267520 Len=0 TSval=977226733 TSecr=2706844204"
"1042","42.841824057","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","TCP","74","55552  >  443 [RST] Seq=2792 Win=0 Len=0"
"1043","42.841826491","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","74","443  >  53174 [ACK] Seq=7365 Ack=5476 Win=4195328 Len=0"
"1044","42.841826603","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","74","443  >  53174 [ACK] Seq=7365 Ack=5501 Win=4195328 Len=0"
"1045","42.841831305","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c04::54","TCP","74","55552  >  443 [RST] Seq=2792 Win=0 Len=0"
"1046","42.841835770","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TCP","74","53174  >  443 [RST] Seq=5476 Win=0 Len=0"
"1047","42.841841826","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TCP","74","53174  >  443 [RST] Seq=5501 Win=0 Len=0"
"1048","42.846424062","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","74","443  >  53174 [FIN, ACK] Seq=7365 Ack=5501 Win=4195328 Len=0"
"1049","42.846424028","2600:1901:0:38d7::","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","HTTP","302","HTTP/1.1 200 OK  (text/plain)"
"1050","42.846434639","2600:1901:0:38d7::","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","HTTP","384","HTTP/1.1 200 OK  (text/html)"
"1051","42.846442993","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TCP","74","53174  >  443 [RST] Seq=5501 Win=0 Len=0"
"1052","42.846451888","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:1901:0:38d7::","TCP","86","40332  >  80 [ACK] Seq=967 Ack=649 Win=64 Len=0 TSval=2361047487 TSecr=1672150194"
"1053","42.846456877","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:1901:0:38d7::","TCP","86","60754  >  80 [ACK] Seq=611 Ack=597 Win=64 Len=0 TSval=2361047487 TSecr=567809193"
"1054","42.847283023","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","fdcc:1705:6306:16::1","DNS","93","Standard query 0xd699 AAAA ipv4only.arpa"
"1055","42.847578181","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:1901:0:38d7::","HTTP","408","GET /success.txt?ipv6 HTTP/1.1 "
"1056","42.850826461","fdcc:1705:6306:16::1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","DNS","176","Standard query response 0xd699 AAAA ipv4only.arpa SOA sns.dns.icann.org"
"1057","42.892327331","2600:1901:0:38d7::","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","HTTP","302","HTTP/1.1 200 OK  (text/plain)"
"1058","42.932795136","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2600:1901:0:38d7::","TCP","86","40332  >  80 [ACK] Seq=1289 Ack=865 Win=64 Len=0 TSval=2361047574 TSecr=1672150242"
"1059","42.936392114","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","102","Protected Payload (KP0), DCID=df9e2a"
"1060","42.938613799","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","96","Protected Payload (KP0), DCID=df9e2a"
"1061","42.938695730","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","100","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1062","42.957287712","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","102","Protected Payload (KP0), DCID=df9e2a"
"1063","42.972341024","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","102","Protected Payload (KP0), DCID=df9e2a"
"1064","42.972341236","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","92","Protected Payload (KP0), DCID=df9e2a"
"1065","42.972341264","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","92","Protected Payload (KP0), DCID=df9e2a"
"1066","42.972341293","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","92","Protected Payload (KP0), DCID=df9e2a"
"1067","42.972484226","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","100","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1068","42.983291990","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","125","Application Data"
"1069","42.983322622","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TCP","74","56896  >  443 [RST] Seq=3815 Win=0 Len=0"
"1070","42.990407600","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  56896 [ACK] Seq=6216 Ack=3879 Win=4193792 Len=0 TSval=438358739 TSecr=2242033690"
"1071","42.990407772","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  56896 [FIN, ACK] Seq=6216 Ack=3879 Win=4193792 Len=0 TSval=438358739 TSecr=2242033690"
"1072","42.990424710","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TCP","74","56896  >  443 [RST] Seq=3879 Win=0 Len=0"
"1073","42.990434303","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TCP","74","56896  >  443 [RST] Seq=3879 Win=0 Len=0"
"1074","42.992156642","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a06:98c1:3107::6812:2715","TLSv1.2","118","Application Data"
"1075","43.037441257","2a06:98c1:3107::6812:2715","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  50788 [ACK] Seq=77 Ack=121 Win=16 Len=0 TSval=1100200209 TSecr=413616268"
"1076","43.062670460","2a06:98c1:3107::6812:2715","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","114","Application Data"
"1077","43.102798920","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a06:98c1:3107::6812:2715","TCP","86","50788  >  443 [ACK] Seq=121 Ack=105 Win=63 Len=0 TSval=413616379 TSecr=1100200236"
"1078","43.106428972","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","113","[TCP Retransmission] 443  >  53174 [FIN, PSH, ACK] Seq=7326 Ack=5501 Win=4195328 Len=39"
"1079","43.106444596","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TCP","74","53174  >  443 [RST] Seq=5501 Win=0 Len=0"
"1080","43.150519256","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","171","Protected Payload (KP0), DCID=df9e2a"
"1081","43.150632084","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","102","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1082","43.153165338","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1083","43.153165517","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1084","43.153165549","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1085","43.153165580","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1086","43.153462025","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","105","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1087","43.153635582","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1088","43.153635696","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1089","43.153717714","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","100","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1090","43.156157567","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1091","43.156157755","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1092","43.156256012","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","100","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1093","43.170352746","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","fdcc:1705:6306:16::1","DNS","106","Standard query 0xde23 AAAA mozilla.cloudflare-dns.com"
"1094","43.172205141","fdcc:1705:6306:16::1","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","DNS","162","Standard query response 0xde23 AAAA mozilla.cloudflare-dns.com AAAA 2803:f800:53::4 AAAA 2a06:98c1:52::4"
"1095","43.173976279","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2803:f800:53::4","QUIC","1294","Initial, DCID=b21be6227bd98f51, SCID=ef4c0b, PKN: 0, CRYPTO, CRYPTO"
"1096","43.174002588","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2803:f800:53::4","QUIC","1294","Initial, DCID=b21be6227bd98f51, SCID=ef4c0b, PKN: 1, CRYPTO"
"1097","43.175218544","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2803:f800:53::4","QUIC","1294","0-RTT, DCID=b21be6227bd98f51, SCID=ef4c0b"
"1098","43.215960664","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0xa5daa43b"
"1099","43.224981409","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1262","Initial, DCID=ef4c0b, SCID=01567c98d0f7badb9456329841f7b3f4c9b87085, PKN: 0, ACK"
"1100","43.228516762","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1262","Initial, DCID=ef4c0b, SCID=01567c98d0f7badb9456329841f7b3f4c9b87085, PKN: 1, ACK, CRYPTO"
"1101","43.228516979","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1262","Protected Payload (KP0), DCID=ef4c0b"
"1102","43.228517018","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","89","Protected Payload (KP0), DCID=ef4c0b"
"1103","43.228517047","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","89","Protected Payload (KP0), DCID=ef4c0b"
"1104","43.228517080","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","114","Protected Payload (KP0), DCID=ef4c0b"
"1105","43.229976368","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2803:f800:53::4","QUIC","468","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1106","43.275904917","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","90","Protected Payload (KP0), DCID=ef4c0b"
"1107","43.277034405","2803:f800:53::4","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","686","Protected Payload (KP0), DCID=ef4c0b"
"1108","43.277257562","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2803:f800:53::4","QUIC","105","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1109","43.340942417","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1110","43.345181375","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1111","43.345334462","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","101","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1112","43.348565977","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1113","43.356843382","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1114","43.357034979","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","101","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1115","43.366682095","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1116","43.371831182","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1117","43.371941350","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","101","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1118","43.387455764","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1119","43.387897537","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","99","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1120","43.405815832","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","1514","Protected Payload (KP0), DCID=df9e2a"
"1121","43.405814886","2603:1063:27:2::14","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","113","[TCP Retransmission] 443  >  53174 [FIN, PSH, ACK] Seq=7326 Ack=5501 Win=4195328 Len=39"
"1122","43.405815971","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","943","Protected Payload (KP0), DCID=df9e2a"
"1123","43.405833673","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1063:27:2::14","TCP","74","53174  >  443 [RST] Seq=5501 Win=0 Len=0"
"1124","43.406009360","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","QUIC","105","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1125","43.424880573","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","125","[TCP Retransmission] 443  >  56896 [FIN, PSH, ACK] Seq=6177 Ack=3879 Win=4193792 Len=39 TSval=438359174 TSecr=2242033690"
"1126","43.424898052","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TCP","74","56896  >  443 [RST] Seq=3879 Win=0 Len=0"
"1127","43.457804496","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","311","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1128","43.458067728","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","522","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1129","43.458336351","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","522","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1130","43.458505072","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","311","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1131","43.502859193","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","311","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1132","43.503075104","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","522","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1133","43.565007067","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","522","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1134","43.565177460","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","311","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1135","43.567835635","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","311","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1136","43.568005030","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","522","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1137","43.574292212","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","312","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1138","43.574449723","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","524","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1139","43.596494874","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","QUIC","96","Protected Payload (KP0), DCID=df9e2a"
"1140","43.596644611","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2603:1006:1::2","QUIC","108","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1141","43.639801362","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a06:98c1:310a::6812:26e9","TCP","86","[TCP Keep-Alive] 51378  >  80 [ACK] Seq=443 Ack=1102 Win=64512 Len=0 TSval=2758747970 TSecr=2882841716"
"1142","43.675135079","2a06:98c1:310a::6812:26e9","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","[TCP Keep-Alive ACK] 80  >  51378 [ACK] Seq=1102 Ack=444 Win=131072 Len=0 TSval=2882851929 TSecr=2758717315"
"1143","43.701889637","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","1294","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1144","43.701924571","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","809","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1145","43.827160429","fe80::9683:c4ff:fe22:da08","ff02::1:ff60:710d","ICMPv6","86","Neighbor Solicitation for 2a0d:3344:18fa:4916:f109:b90c:1660:710d from 94:83:c4:22:da:08"
"1146","43.827182212","2a0d:3344:18fa:4916:f109:b90c:1660:710d","fe80::9683:c4ff:fe22:da08","ICMPv6","86","Neighbor Advertisement 2a0d:3344:18fa:4916:f109:b90c:1660:710d (sol, ovr) is at dc:41:a9:fd:55:8e"
"1147","43.830940663","2603:1006:1::2","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","104","Protected Payload (KP0)"
"1148","43.831037782","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2603:1006:1::2","QUIC","108","Protected Payload (KP0), DCID=9a0000000252b218a1b01b183e04"
"1149","43.862646987","2603:1006:1::2","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","125","[TCP Retransmission] 443  >  56896 [FIN, PSH, ACK] Seq=6177 Ack=3879 Win=4193792 Len=39 TSval=438359611 TSecr=2242033690"
"1150","43.862674765","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2603:1006:1::2","TCP","74","56896  >  443 [RST] Seq=3879 Win=0 Len=0"
"1151","43.961896746","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","1294","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
"1152","43.961933787","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2803:f800:53::4","QUIC","391","Protected Payload (KP0), DCID=01567c98d0f7badb9456329841f7b3f4c9b87085"
